lat,lon,restaurants,shops,bus_stops,hospitals,police_stations,crowd_score,hospital_dist_m,police_dist_m
1442506.02912519,783803.457229976,0,0,0,0,0,0,804.3280569707092,1739.8014517862357
1442756.02912519,783803.457229976,0,0,0,0,0,0,736.8294394400721,1986.5569319209499
1443006.02912519,783803.457229976,0,0,0,0,0,0,691.8413016130752,2234.033973754397
1443256.02912519,783803.457229976,0,0,0,0,0,0,734.4189202422397,2482.01675014786
1443506.02912519,783803.457229976,0,0,0,0,0,0,851.5268135542652,2417.8157037902206
1443756.02912519,783803.457229976,0,0,0,0,0,0,824.4268373742443,2285.4743963766273
1444006.02912519,783803.457229976,0,0,0,0,0,0,648.6802040566373,2173.9258624644076
1444256.02912519,783803.457229976,0,0,0,0,0,0,535.6233789585949,2086.5076310644367
1444506.02912519,783803.457229976,0,0,0,0,0,0,527.255916077842,2026.3451170737515
1444756.02912519,783803.457229976,0,0,0,0,0,0,627.7779846340156,1995.904549943996
1445006.02912519,783803.457229976,0,0,0,0,0,0,797.0016279426337,1996.5458701181033
1445256.02912519,783803.457229976,0,0,0,0,0,0,1000.6587789527808,2028.239593954364
1445506.02912519,783803.457229976,0,0,0,0,0,0,1221.6482263103942,2089.5732314237453
1445756.02912519,783803.457229976,0,0,0,0,0,0,1390.5680907227645,2097.267625968294
1446006.02912519,783803.457229976,0,0,1,0,0,2,1392.3711186193998,1974.0876585739934
1446256.02912519,783803.457229976,0,0,0,0,0,0,1438.302836329861,1876.302926644208
1446506.02912519,783803.457229976,0,1,0,0,0,2,1524.3794691688836,1808.038512126633
1446756.02912519,783803.457229976,0,0,0,0,0,0,1644.3085121268125,1772.7080555276316
1447006.02912519,783803.457229976,0,0,0,0,0,0,1791.30349189683,1772.2822684132527
1447256.02912519,783803.457229976,0,0,0,0,0,0,1935.0912178611004,1806.7858278532885
1447506.02912519,783803.457229976,0,0,0,0,0,0,1928.2621376115499,1874.2906969120243
1447756.02912519,783803.457229976,0,0,1,0,0,2,1809.2849058083332,1971.4097000193617
1448006.02912519,783803.457229976,0,0,0,0,0,0,1616.2944877062314,2094.026454973742
1448256.02912519,783803.457229976,0,0,0,0,0,0,1440.938538450974,2237.9538384268267
1448506.02912519,783803.457229976,0,0,0,0,0,0,1290.426236635364,2399.359908752506
1448756.02912519,783803.457229976,0,0,0,0,0,0,1174.3491273043924,2574.2785862512296
1449006.02912519,783803.457229976,0,0,0,0,0,0,1103.6266911434625,2550.5784378897015
1449256.02912519,783803.457229976,0,0,0,0,0,0,1087.1466662819453,2551.2723288634065
1449506.02912519,783803.457229976,0,0,1,0,0,2,1127.290501428814,2576.3405489609386
1449756.02912519,783803.457229976,0,0,0,0,0,0,1154.415785621975,2625.0849038491288
1450006.02912519,783803.457229976,0,1,1,0,0,4,1138.1849045634176,2696.221593380787
1450256.02912519,783803.457229976,0,0,0,0,0,0,1176.118169173009,2788.0371247185844
1450506.02912519,783803.457229976,0,0,0,0,0,0,1263.3459616200566,2898.5670834060943
1450756.02912519,783803.457229976,0,0,0,0,0,0,1230.6024665110322,3025.7612703585114
1451006.02912519,783803.457229976,0,0,0,0,0,0,980.6046614904899,3167.6128856597666
1451256.02912519,783803.457229976,0,0,0,0,0,0,730.6083586236339,3322.244952075935
1451506.02912519,783803.457229976,0,0,0,0,0,0,480.6159019888571,3487.958091747989
1451756.02912519,783803.457229976,0,0,0,0,0,0,230.63979881712706,3663.248800994346
1452006.02912519,783803.457229976,2,1,2,2,0,12,19.94463216625009,3846.8080152488446
1452256.02912519,783803.457229976,0,0,0,0,0,0,226.60426559013473,4037.5081466641022
1452506.02912519,783803.457229976,0,0,0,0,0,0,476.4977549232046,4234.38450811629
1452756.02912519,783803.457229976,0,0,0,0,0,0,726.4645398848207,4436.614958588527
1453006.0280197079,783803.4583289783,0,0,0,0,0,0,976.4472373184581,4643.499696997649
1453141.957094595,783834.0614960669,0,0,0,0,0,0,1113.055192909887,4774.1828884651495
1422618.0966676113,783952.1346062671,0,0,0,0,0,0,1880.2779773972115,2906.854328997778
1422792.279023507,784011.8534796154,0,0,0,0,0,0,1886.340161135191,2809.144489670534
1423006.02912519,784053.457229976,0,0,0,0,0,0,1886.6578645523002,2679.3830740278263
1423256.02912519,784053.457229976,0,0,0,0,0,0,1869.988509518675,2506.4112726094377
1423506.02912519,784053.457229976,0,0,0,0,0,0,1766.8026660249925,2347.3604916033923
1423756.02912519,784053.457229976,0,0,0,0,0,0,1547.7936032504676,2205.244904226598
1424006.02912519,784053.457229976,0,0,0,0,0,0,1339.6784748039772,2083.532792565127
1424256.02912519,784053.457229976,0,0,0,0,0,0,1148.395312356836,1985.9790300431405
1424506.02912519,784053.457229976,0,0,0,0,0,0,983.8115526020212,1916.2767331071864
1424756.02912519,784053.457229976,0,2,0,0,0,4,861.3701577273523,1877.5303800271272
1425006.02912519,784053.457229976,0,2,0,0,0,4,800.6446941142419,1871.6634681484989
1425256.02912519,784053.457229976,0,0,0,0,0,0,815.5398848635991,1898.9807655894053
1425506.02912519,784053.457229976,0,0,0,0,0,0,902.3185032976864,1958.093909432176
1425756.02912519,784053.457229976,0,0,0,0,0,0,975.669886226798,2046.2491461775226
1426006.02912519,784053.457229976,0,0,0,0,0,0,737.5594468406023,2159.8933719767506
1426256.02912519,784053.457229976,0,0,0,0,0,0,510.936540441,2295.243601099011
1426506.02912519,784053.457229976,0,0,0,0,0,0,321.1204744201464,2103.17219208397
1426756.02912519,784053.457229976,0,0,0,0,0,0,264.91615621894823,1871.8956995074102
1427006.02912519,784053.457229976,0,0,0,0,0,0,402.79371961318424,1646.1025940424797
1427256.02912519,784053.457229976,1,5,1,0,0,15,355.065835455505,1428.3956001025858
1427506.02912519,784053.457229976,0,0,0,0,0,0,391.90798730142006,1223.1002537288066
1427756.02912519,784053.457229976,0,0,0,0,0,0,553.2738865278067,1037.6099801710254
1428006.02912519,784053.457229976,0,0,0,0,0,0,595.5794813651728,884.47425696261
1428256.02912519,784053.457229976,0,0,0,0,0,0,590.839336340901,782.9143960284584
1428506.02912519,784053.457229976,0,0,0,0,0,0,507.42802603424445,754.0657741786526
1428756.02912519,784053.457229976,0,0,0,0,0,0,324.19535065425134,805.7762915764497
1429006.02912519,784053.457229976,0,0,0,0,0,0,278.786744962267,906.2596112264673
1429256.02912519,784053.457229976,0,5,0,0,0,10,183.59678216539234,677.4511904903309
1429506.02912519,784053.457229976,0,1,0,0,0,2,272.0889863219496,470.71620755311307
1429756.02912519,784053.457229976,0,0,1,0,0,2,437.46158326993213,330.46540001882846
1430006.02912519,784053.457229976,0,1,0,0,0,2,187.4661519491114,349.05732074549474
1430256.02912519,784053.457229976,1,3,1,4,0,11,62.56580069158301,509.3865386152662
1430506.02912519,784053.457229976,1,3,2,1,0,13,128.2031560340326,722.5706043556304
1430756.02912519,784053.457229976,0,0,0,1,0,0,97.27622104910748,953.8039163451153
1431006.02912519,784053.457229976,1,3,0,1,0,9,122.66251643728943,1137.9379143377998
1431256.02912519,784053.457229976,5,6,0,0,0,27,245.86072284253814,905.5100623054225
1431506.02912519,784053.457229976,1,5,1,1,0,15,109.95569634091362,685.561265668706
1431756.02912519,784053.457229976,6,4,2,1,0,30,79.3457875577913,495.0151765695533
1432006.02912519,784053.457229976,0,2,0,0,0,4,210.14076151065908,380.90130097322333
1432256.02912519,784053.457229976,1,0,0,1,0,3,71.94502886086866,412.47009240913707
1432506.02912519,784053.457229976,0,1,1,0,0,4,301.9818449961897,565.8421627812036
1432756.02912519,784053.457229976,0,1,0,0,0,2,284.1817133102611,694.7956215566954
1433006.02912519,784053.457229976,0,3,0,0,0,6,208.5964032199983,535.5167297869714
1433256.02912519,784053.457229976,0,0,0,0,0,0,254.07691189064894,464.55933962101074
1433506.02912519,784053.457229976,0,1,2,0,0,6,313.4464170994698,519.4733796610632
1433756.02912519,784053.457229976,0,0,0,0,0,0,372.95798555788565,669.9923912432622
1434006.02912519,784053.457229976,0,0,0,0,0,0,396.4739750650188,867.7136719397948
1434256.02912519,784053.457229976,0,0,0,0,0,0,380.6692186556297,934.2922054503522
1434506.02912519,784053.457229976,0,0,2,0,0,4,452.3805017342736,688.8623731970625
1434756.02912519,784053.457229976,0,1,2,0,0,6,436.4712910957065,448.5095464403124
1435006.02912519,784053.457229976,0,0,0,0,0,0,548.9683575144862,229.76130503089632
1435256.02912519,784053.457229976,0,0,0,0,0,0,540.0016882890878,171.52172262109073
1435506.02912519,784053.457229976,5,7,0,0,0,29,412.26941919371944,362.00710679807406
1435756.02912519,784053.457229976,0,2,0,0,0,4,162.6981106932711,598.0623624787954
1436006.02912519,784053.457229976,0,2,0,1,0,4,89.30440327325988,776.2895136629888
1436256.02912519,784053.457229976,0,1,0,0,0,2,338.3487515343099,871.9789145944076
1436506.02912519,784053.457229976,0,0,0,0,0,0,588.2044533031515,1021.3075178276925
1436756.02912519,784053.457229976,0,1,0,0,0,2,502.4037749381457,1106.0378806584479
1437006.02912519,784053.457229976,0,1,0,0,0,2,258.4562565449979,925.3529716267128
1437256.02912519,784053.457229976,4,2,0,1,0,16,78.67477373598616,783.7323846475562
1437506.02912519,784053.457229976,0,0,0,0,0,0,265.6685971234904,705.120400635453
1437756.02912519,784053.457229976,0,0,0,0,0,0,509.8724222516043,710.7412384540936
1438006.02912519,784053.457229976,0,0,0,0,0,0,431.8968557229552,528.4112694383077
1438256.02912519,784053.457229976,1,5,0,0,0,13,228.476240498449,289.3076666756464
1438506.02912519,784053.457229976,2,29,1,0,1,66,188.20448962583447,114.80149095377627
1438756.02912519,784053.457229976,1,1,1,0,0,7,337.3381455400192,260.1150488785934
1439006.02912519,784053.457229976,0,0,2,0,0,4,536.5534817032201,497.132069958292
1439256.02912519,784053.457229976,0,0,0,0,0,0,442.2499841921755,742.7117551977478
1439506.02912519,784053.457229976,0,0,0,0,0,0,376.9751686545768,700.0054844412214
1439756.02912519,784053.457229976,0,0,0,0,0,0,462.20721223961203,615.6561674322263
1440006.02912519,784053.457229976,0,0,0,0,0,0,640.4379254154777,626.9428640210252
1440256.02912519,784053.457229976,0,0,0,0,0,0,836.5610154632315,492.38061635177297
1440506.02912519,784053.457229976,0,3,0,0,0,6,709.6993451989456,244.7640503118908
1440756.02912519,784053.457229976,0,0,0,0,2,0,462.38630814100617,48.78738864923792
1441006.02912519,784053.457229976,0,0,2,0,0,4,221.19908529812415,219.43149093214456
1441256.02912519,784053.457229976,0,0,0,1,0,0,95.1681286838409,466.5292395320872
1441506.02912519,784053.457229976,0,0,1,0,0,2,306.89560130057487,715.6457807212108
1441756.02912519,784053.457229976,0,0,0,0,0,0,191.99085933719,965.2192681405377
1442006.02912519,784053.457229976,0,0,0,0,0,0,259.50263547745186,1214.9681426751233
1442256.02912519,784053.457229976,0,0,0,0,0,0,472.0410422521053,1464.8026965571585
1442506.02912519,784053.457229976,2,0,0,0,0,6,564.9005568478543,1714.685479021388
1442756.02912519,784053.457229976,1,0,0,0,0,3,509.4129140232238,1964.5980871650288
1443006.02912519,784053.457229976,2,1,2,0,0,12,441.84644478114285,2214.5304234121904
1443256.02912519,784053.457229976,7,1,0,0,0,23,505.9199981793946,2464.4764856544803
1443506.02912519,784053.457229976,0,0,0,0,0,0,664.5914597329263,2627.6383625946455
1443756.02912519,784053.457229976,0,0,0,0,0,0,867.4148789028495,2506.4005672632575
1444006.02912519,784053.457229976,0,0,0,0,0,0,861.049498990581,2405.1204216371552
1444256.02912519,784053.457229976,0,0,0,0,0,0,779.4309697875705,2326.4059580336784
1444506.02912519,784053.457229976,0,0,0,0,0,0,773.7047457629134,2272.6031595008194
1444756.02912519,784053.457229976,0,0,0,0,0,0,845.4143543660211,2245.503408942328
1445006.02912519,784053.457229976,0,0,0,0,0,0,977.666521632084,2246.0734624161614
1445256.02912519,784053.457229976,0,0,0,0,0,0,1149.7557238266918,2191.192247070036
1445506.02912519,784053.457229976,0,0,0,0,0,0,1346.4934539106762,2050.244172884668
1445756.02912519,784053.457229976,0,0,0,0,0,0,1558.5733920404145,1891.2936729252294
1446006.02912519,784053.457229976,0,0,1,0,0,2,1519.090229482415,1753.705319044928
1446256.02912519,784053.457229976,0,2,0,0,0,4,1478.237786524685,1642.8551168152173
1446506.02912519,784053.457229976,0,1,1,0,0,4,1479.1006665233651,1564.43712677928
1446756.02912519,784053.457229976,0,0,0,0,0,0,1521.6079028154152,1523.467791732033
1447006.02912519,784053.457229976,0,0,1,0,0,2,1602.448887830994,1522.9723245168789
1447256.02912519,784053.457229976,0,0,0,0,0,0,1716.215099080314,1562.9892162276149
1447506.02912519,784053.457229976,0,0,0,0,0,0,1681.7858730715495,1640.556575934912
1447756.02912519,784053.457229976,0,0,0,0,0,0,1655.3763229052863,1750.6902831862496
1448006.02912519,784053.457229976,0,0,0,0,0,0,1460.1286973905762,1887.698878646226
1448256.02912519,784053.457229976,0,0,0,0,0,0,1263.278201168365,2046.1910089827115
1448506.02912519,784053.457229976,0,0,0,0,0,0,1088.4704011367787,2221.57336904302
1448756.02912519,784053.457229976,0,0,1,0,0,2,947.9788050133503,2410.161576085849
1449006.02912519,784053.457229976,0,0,0,0,0,0,858.8130270077529,2609.0935996318894
1449256.02912519,784053.457229976,0,0,0,0,0,0,837.5295910962782,2800.9669853993846
1449506.02912519,784053.457229976,0,0,0,0,0,0,889.0173319826664,2823.819431460439
1449756.02912519,784053.457229976,0,0,0,0,0,0,909.2004859089402,2868.361258574275
1450006.02912519,784053.457229976,0,0,0,0,0,0,888.5013193349166,2933.6046833010814
1450256.02912519,784053.457229976,0,1,0,0,0,2,936.6021916175094,3018.2075087843577
1450506.02912519,784053.457229976,0,0,0,0,0,0,1044.0367504190438,3120.5955672400933
1450756.02912519,784053.457229976,0,0,0,0,0,0,1194.340958935627,3239.0827131264737
1451006.02912519,784053.457229976,0,0,0,0,0,0,1010.8332574401575,3371.9722642203033
1451256.02912519,784053.457229976,0,0,0,0,0,0,770.705485838087,3517.632311494088
1451506.02912519,784053.457229976,0,0,0,0,0,0,539.6202530064676,3674.544489737943
1451756.02912519,784053.457229976,0,0,0,0,0,0,336.7389033191832,3841.3301518171697
1452006.02912519,784053.457229976,0,2,0,0,0,4,246.16287405384338,4016.7595725231004
1452256.02912519,784053.457229976,0,0,0,0,0,0,344.44832980075773,4199.749705833932
1452506.02912519,784053.457229976,0,1,0,0,0,2,542.5359611728439,4389.355046000317
1452756.02912519,784053.457229976,0,0,0,0,0,0,771.3921742077447,4584.754938712066
1452980.2262396724,784039.0214400803,0,0,0,0,0,0,981.7015654018571,4755.867537118881
1453133.599656171,783933.2722554964,0,0,0,0,0,0,1112.7387423301434,4821.5345476667135
1422859.5116870727,784242.7498813225,0,0,0,0,0,0,2097.1544253972384,2916.6152832489856
1423006.02912519,784303.457229976,0,0,0,0,0,0,2134.706571129498,2859.4664635600325
1423256.02912519,784303.457229976,0,0,0,0,0,0,1906.9725940226208,2698.0645407961197
1423506.02912519,784303.457229976,0,0,0,0,0,0,1669.017031651687,2550.991194884497
1423756.02912519,784303.457229976,0,0,0,0,0,0,1435.1624401207873,2420.859328101303
1424006.02912519,784303.457229976,0,0,0,0,0,0,1207.793279962882,2310.533206108917
1424256.02912519,784303.457229976,0,0,0,0,0,0,991.381856155105,2222.963676403375
1424506.02912519,784303.457229976,0,0,0,0,0,0,794.9285265378176,2160.919090730994
1424756.02912519,784303.457229976,0,0,0,0,0,0,637.1693180730143,2126.6346951845126
1425006.02912519,784303.457229976,0,0,0,0,0,0,552.3206654504921,2121.4567958927146
1425256.02912519,784303.457229976,0,0,0,0,0,0,573.6998301147726,2145.596128565728
1425506.02912519,784303.457229976,0,0,0,0,0,0,691.5235879301322,2198.0870221611103
1425756.02912519,784303.457229976,0,0,0,0,0,0,742.1106889603697,2276.9695577828784
1426006.02912519,784303.457229976,0,0,0,0,0,0,690.9246457631209,2379.6205952098358
1426256.02912519,784303.457229976,0,0,0,0,0,0,440.95246552989863,2430.3843950191163
1426506.02912519,784303.457229976,0,3,0,0,0,6,191.0531014951046,2205.0915055460805
1426756.02912519,784303.457229976,0,7,0,1,0,14,59.69504439148219,1985.721226182196
1427006.02912519,784303.457229976,1,1,0,0,0,5,309.2340683994946,1774.4714786069596
1427256.02912519,784303.457229976,0,3,0,1,0,6,120.49497805859838,1574.6140062468055
1427506.02912519,784303.457229976,0,1,0,0,0,2,205.03454035912185,1391.0677585752821
1427756.02912519,784303.457229976,0,0,0,0,0,0,400.40133825772915,1231.1497671797306
1428006.02912519,784303.457229976,0,0,0,0,0,0,568.0357170636269,1105.1651412824012
1428256.02912519,784303.457229976,0,0,0,0,0,0,425.42841164256765,1025.694998420483
1428506.02912519,784303.457229976,0,0,0,0,0,0,405.3567453558003,1003.8478321258852
1428756.02912519,784303.457229976,0,0,0,0,0,0,180.84760461645234,1043.2500708568798
1429006.02912519,784303.457229976,0,0,0,1,0,0,72.97451525246197,852.2195156165154
1429256.02912519,784303.457229976,0,0,0,1,0,0,84.42778270072449,603.2509721119951
1429506.02912519,784303.457229976,0,0,0,0,0,0,217.83638022144123,355.7321575434051
1429756.02912519,784303.457229976,2,0,5,0,1,16,424.1858125267461,119.07560819456201
1430006.02912519,784303.457229976,3,9,2,0,0,31,175.31592676336084,163.74563512754693
1430256.02912519,784303.457229976,1,3,0,1,0,9,80.85632198422351,405.5197474596553
1430506.02912519,784303.457229976,0,0,2,0,0,4,222.5336908840641,653.5135026425709
1430756.02912519,784303.457229976,0,0,0,0,0,0,174.76400061028326,902.6148296436196
1431006.02912519,784303.457229976,0,0,0,0,0,0,192.28667919057165,1081.97562589357
1431256.02912519,784303.457229976,14,3,0,2,0,48,17.227203854360216,834.0965358258541
1431506.02912519,784303.457229976,16,13,0,2,0,74,75.61517440138502,588.0159922362642
1431756.02912519,784303.457229976,3,10,0,0,0,29,157.6656189076483,347.57529137512967
1432006.02912519,784303.457229976,1,5,2,0,1,17,295.95728721449365,144.41038474920805
1432256.02912519,784303.457229976,1,1,0,0,0,5,232.52616954377237,214.24316855461765
1432506.02912519,784303.457229976,1,4,4,0,0,19,350.3417165767434,442.6577812726557
1432756.02912519,784303.457229976,0,1,0,0,0,2,205.0961571266142,559.5672453702085
1433006.02912519,784303.457229976,0,0,2,1,0,4,69.40927117085663,342.2757868131788
1433256.02912519,784303.457229976,0,1,2,0,0,6,299.4648069107082,214.91841797751545
1433506.02912519,784303.457229976,0,1,1,1,0,4,74.35168577086216,316.58669986803847
1433756.02912519,784303.457229976,0,0,2,0,0,4,215.3536063683873,528.454681766292
1434006.02912519,784303.457229976,0,0,0,0,0,0,460.68012587344333,763.7418168648948
1434256.02912519,784303.457229976,0,0,0,0,0,0,628.8699172189781,1005.8408567722249
1434506.02912519,784303.457229976,0,0,0,0,0,0,692.7902686211439,783.1636311740282
1434756.02912519,784303.457229976,0,0,0,0,0,0,682.5081874216285,583.0735092894334
1435006.02912519,784303.457229976,0,0,2,0,0,4,759.39218819985,437.7261258783862
1435256.02912519,784303.457229976,0,1,5,0,0,12,702.4131676554471,410.1629009526662
1435506.02912519,784303.457229976,2,2,5,0,0,20,474.2244819877949,519.4834447403616
1435756.02912519,784303.457229976,6,6,2,0,0,34,285.2953917213272,506.0832373566973
1436006.02912519,784303.457229976,0,0,0,0,0,0,250.79485991195807,537.440286550568
1436256.02912519,784303.457229976,0,0,0,0,0,0,411.5855475828711,668.2543528340672
1436506.02912519,784303.457229976,0,0,0,0,0,0,633.1723811095403,853.9822589233335
1436756.02912519,784303.457229976,0,0,0,0,0,0,595.1483061559561,1066.3055458122315
1437006.02912519,784303.457229976,0,0,0,0,0,0,410.59906209763614,1125.65266775364
1437256.02912519,784303.457229976,0,1,0,0,0,2,328.6056500893028,1012.448644163171
1437506.02912519,784303.457229976,0,0,0,0,0,0,415.17677770531446,952.89589447893
1437756.02912519,784303.457229976,0,0,0,0,0,0,475.6084716463828,778.0747006585782
1438006.02912519,784303.457229976,0,1,0,0,0,2,244.44287730702308,533.7421625961724
1438256.02912519,784303.457229976,1,4,2,0,0,15,135.2820100030473,298.9333578922602
1438506.02912519,784303.457229976,0,8,0,1,0,16,125.18616159816311,137.26473978646226
1438756.02912519,784303.457229976,0,5,0,0,0,10,351.9816934141563,270.7804740311758
1439006.02912519,784303.457229976,0,8,0,0,0,16,498.285493999436,502.794711034684
1439256.02912519,784303.457229976,0,0,2,0,0,4,264.222752227035,746.5138831745559
1439506.02912519,784303.457229976,0,0,0,0,0,0,127.82367565750985,925.4701472617157
1439756.02912519,784303.457229976,0,1,0,0,0,2,296.4188275443438,863.4349030020562
1440006.02912519,784303.457229976,0,2,0,0,0,4,486.1513339203416,767.1936072811563
1440256.02912519,784303.457229976,0,0,0,0,0,0,705.7400107395564,530.1479039090914
1440506.02912519,784303.457229976,0,0,0,0,0,0,724.0950476372659,313.8910145023798
1440756.02912519,784303.457229976,0,0,0,0,0,0,484.191672164311,202.48046313524466
1441006.02912519,784303.457229976,0,0,0,0,0,0,263.7603320700991,293.9173005149865
1441256.02912519,784303.457229976,0,0,0,0,0,0,172.32948138431283,505.85248014386633
1441506.02912519,784303.457229976,0,1,0,0,0,2,190.25839368070606,741.8801006856731
1441756.02912519,784303.457229976,0,0,0,1,0,0,94.14002644445563,984.8276173620784
1442006.02912519,784303.457229976,0,0,1,0,0,2,198.351890159064,1230.6034243592662
1442256.02912519,784303.457229976,0,1,1,0,0,4,441.38939733571306,1477.7970564899756
1442506.02912519,784303.457229976,0,0,0,0,0,0,341.0009604440364,1725.7993777655963
1442756.02912519,784303.457229976,0,0,0,0,0,0,286.2577474862679,1974.3056613457309
1443006.02912519,784303.457229976,0,0,0,0,0,0,191.86499137100822,2223.146912947385
1443256.02912519,784303.457229976,3,1,2,0,0,15,312.3122455266527,2472.2219861236513
1443506.02912519,784303.457229976,1,1,0,0,0,5,532.2271155230663,2721.4666819196696
1443756.02912519,784303.457229976,0,0,0,0,0,0,770.7090672167459,2732.3422901719414
1444006.02912519,784303.457229976,0,0,0,0,0,0,805.24281401224,2639.7452205962145
1444256.02912519,784303.457229976,0,1,0,0,0,2,865.2795247107301,2568.2319343585514
1444506.02912519,784303.457229976,0,1,0,0,0,2,986.9150532081792,2504.2763115880293
1444756.02912519,784303.457229976,0,0,0,0,0,0,1077.1934195607985,2317.1930344567113
1445006.02912519,784303.457229976,0,0,0,0,0,0,1162.8280651622156,2142.9809315736943
1445256.02912519,784303.457229976,0,0,0,0,0,0,1264.2914155257633,1985.0317345680435
1445506.02912519,784303.457229976,0,0,1,0,0,2,1403.4587480989155,1847.5212316495779
1445756.02912519,784303.457229976,0,0,0,0,0,0,1371.4589100576688,1697.189447162374
1446006.02912519,784303.457229976,0,0,0,0,0,0,1278.065479612462,1542.3821213819854
1446256.02912519,784303.457229976,0,0,0,0,0,0,1229.228700599484,1415.0735659880943
1446506.02912519,784303.457229976,0,0,0,0,0,0,1230.2662421516568,1323.2247677389241
1446756.02912519,784303.457229976,0,0,0,0,0,0,1281.0569287812395,1274.525156580755
1447006.02912519,784303.457229976,0,0,0,0,0,0,1376.102715271969,1273.932872468823
1447256.02912519,784303.457229976,0,0,0,0,0,0,1507.0535860344676,1321.5126001503484
1447506.02912519,784303.457229976,0,0,0,0,0,0,1436.5279580919423,1412.4043830134494
1447756.02912519,784303.457229976,0,0,0,0,0,0,1405.5175637295313,1538.9531279266016
1448006.02912519,784303.457229976,0,0,0,0,0,0,1332.8704944207643,1693.182600535022
1448256.02912519,784303.457229976,0,0,0,0,0,0,1113.7503111115761,1868.2499585317826
1448506.02912519,784303.457229976,0,0,0,0,0,0,910.6787337501695,2058.8463994075605
1448756.02912519,784303.457229976,0,0,0,0,0,0,737.0425745562408,2261.0482270736607
1449006.02912519,784303.457229976,0,0,0,0,0,0,618.1648302129224,2472.0092382417206
1449256.02912519,784303.457229976,0,0,0,0,0,0,588.2378412817819,2689.6691734768942
1449506.02912519,784303.457229976,0,0,0,0,0,0,659.4844641987637,2912.5265409179274
1449756.02912519,784303.457229976,0,0,0,0,0,0,667.5441865980889,3112.7033053220803
1450006.02912519,784303.457229976,0,0,1,0,0,2,639.0651859894565,3172.9264087210163
1450256.02912519,784303.457229976,0,0,0,0,0,0,704.4099536680136,3251.307755866166
1450506.02912519,784303.457229976,0,0,0,0,0,0,841.6226247696126,3346.5717161823572
1450756.02912519,784303.457229976,0,0,0,0,0,0,1021.2948056134318,3457.323007725481
1451006.02912519,784303.457229976,0,0,0,0,0,0,1098.627437558921,3582.125417673732
1451256.02912519,784303.457229976,0,0,0,0,0,0,862.3401381064565,3719.5648449973887
1451506.02912519,784303.457229976,0,0,0,0,0,0,635.6448944178959,3868.294555012155
1451756.02912519,784303.457229976,0,0,0,0,0,0,435.26813553212645,4027.063805371468
1452006.02912519,784303.457229976,2,0,0,0,0,6,316.02573917275976,4194.732771074836
1452256.02912519,784303.457229976,0,0,0,0,0,0,367.8127048237523,4370.277239366561
1452506.02912519,784303.457229976,0,0,0,0,0,0,543.7831404520008,4552.786320169403
1452755.873724804,784303.3052485089,0,0,0,0,0,0,762.228603211212,4741.2390960011635
1452922.4449771007,784256.0359035579,0,0,0,0,0,0,933.9056079608498,4840.573478244248
1422875.2206559835,784577.8211985979,0,0,0,0,0,0,2224.426238199808,3151.8612645622743
1423006.02912519,784553.457229976,0,0,0,0,0,0,2097.974568014042,3049.426709245893
1423256.02912519,784553.457229976,0,0,0,0,0,0,1850.8297235628538,2898.6215801892963
1423506.02912519,784553.457229976,0,0,0,0,0,0,1604.5697377221704,2762.247431932185
1423756.02912519,784553.457229976,0,0,0,0,0,0,1359.675483637121,2642.5394387393367
1424006.02912519,784553.457229976,0,0,0,0,0,0,1117.045566838651,2541.853358352851
1424256.02912519,784553.457229976,0,0,0,0,0,0,878.5580094586398,2462.523564444922
1424506.02912519,784553.457229976,0,0,0,0,0,0,648.7970049052108,2406.6628587160653
1424756.02912519,784553.457229976,0,0,0,0,0,0,441.6004202489128,2375.9271717795227
1425006.02912519,784553.457229976,0,0,0,0,0,0,306.7316559373369,2371.293683978663
1425256.02912519,784553.457229976,0,0,0,0,0,0,343.7407254663102,2392.91402807413
1425506.02912519,784553.457229976,0,0,0,0,0,0,446.73243259696187,2440.090440092501
1425756.02912519,784553.457229976,0,0,0,0,0,0,514.6646797879946,2511.383118105972
1426006.02912519,784553.457229976,0,0,0,0,0,0,674.6774035852682,2604.8126566001883
1426256.02912519,784553.457229976,0,0,0,0,0,0,502.81408627441544,2543.7892180423723
1426506.02912519,784553.457229976,0,0,0,0,0,0,308.0328165796261,2329.490035631762
1426756.02912519,784553.457229976,0,0,0,0,0,0,248.89039118451294,2123.012968963382
1427006.02912519,784553.457229976,0,1,0,0,0,2,354.1838632180102,1926.874232186875
1427256.02912519,784553.457229976,1,1,0,0,0,5,167.23137255601424,1744.5642857013906
1427506.02912519,784553.457229976,0,5,0,1,0,10,91.05183460446165,1580.8746905507244
1427756.02912519,784553.457229976,0,0,0,0,0,0,336.9316376977313,1442.1598481107749
1428006.02912519,784553.457229976,0,2,0,0,0,4,433.2834544968475,1336.2205161506608
1428256.02912519,784553.457229976,0,0,0,0,0,0,214.61432737226764,1271.2771169422438
1428506.02912519,784553.457229976,0,0,0,0,0,0,171.41781437814453,1253.716773573692
1428756.02912519,784553.457229976,0,0,0,0,0,0,256.1918685071423,1115.1753629355921
1429006.02912519,784553.457229976,0,0,0,0,0,0,240.68342399510502,869.626197084097
1429256.02912519,784553.457229976,0,0,1,0,0,2,279.58132122069475,627.6012708809372
1429506.02912519,784553.457229976,0,0,5,0,0,10,381.9331886839039,395.62227916004235
1429756.02912519,784553.457229976,0,7,0,0,0,14,505.34289252497814,210.12049001514674
1430006.02912519,784553.457229976,0,1,0,0,0,2,325.8427683000375,238.29446674361589
